observation_date,SanFrancisco_HPI,LosAngeles_HPI,Seattle_HPI,SanDiego_HPI,Chicago_HPI,Dallas_HPI,NewYork_HPI,Phoenix_HPI,Boston_HPI,Miami_HPI,Denver_HPI,Atlanta_HPI,LasVegas_HPI,Tampa_HPI,Portland_HPI,Washington_HPI,Charlotte_HPI,Detroit_HPI,Minneapolis_HPI,Cleveland_HPI
1987-01-01,46.95579248965901,59.426224372887,,54.79411150896401,54.20647876431401,,74.678440161608,,70.266973096972,68.547904803047,50.348016973033,,66.418965974074,77.44193797795201,41.304891231601,64.410215062128,63.559023877681,,,54.057392600483
1987-02-01,47.302674799206,59.894860887982,,55.21511853347298,55.227274135326006,,76.043687003134,,70.640677975989,68.919118886508,50.160468135396,,67.574198332082,78.10004565498801,41.444214554768,65.132330619397,64.028844128282,,,54.2292182731
1987-03-01,47.840212928966,60.401073202107,,55.487803264105,54.811034097686,,77.237075313105,,71.04677350403699,69.388051991249,50.383477855699,,67.85013170562199,77.68749498418299,41.415249417728,65.997852810846,64.105242405267,,,54.365756208393
1987-04-01,47.984057701756,61.324333701668,,56.049778406565,54.80194738464501,,78.281526875582,,71.41157143055,69.46346089881,50.744627537594994,,68.18606420035499,77.819978481068,41.27378560428,66.638734303829,64.89298972198002,,,54.15537017116901
1987-05-01,48.30506512939101,62.030914554604,,56.4620986304,55.477466174028,,79.675330593957,,71.882710791649,69.746282258685,50.763537884962,,67.927091163572,77.965267256359,41.395046412498,67.444725631397,65.222789551742,,,54.726191983706
1987-06-01,48.605786861179,62.776563627558005,,56.787555534304,56.059766704256,,80.839801590225,,72.29593183636497,69.47376118995999,50.43233494724498,,66.799394459721,78.682512152046,41.433399078254,68.516923450951,65.561362382946,,,54.881062613198
1987-07-01,49.084565779988,63.45610946796298,,57.075956261706,57.109366529394,,81.695066988832,,72.62096440776497,69.641667391394,50.203942887787,,65.762941096309,78.992990112208,41.557098789442,69.387165324854,65.722753494782,,,55.28789154890001
1987-08-01,49.542592009624,64.130622681704,,57.380247366171,57.612209398831,,82.220057957436,,73.162915823632,69.804720549259,50.12122157841,,65.03197678919099,78.946442472911,41.599282255807,70.25445289451,65.872997079377,,,55.444476158985005
1987-09-01,50.2412878147,64.893627017966,,57.843330978824994,58.270367998261,,82.38397594988001,,73.748812848762,70.567759665368,50.058281241182,,65.276941395734,79.041005925493,41.541078719690006,71.39573363726599,66.272558438151,,,55.842105673218
1987-10-01,50.992698180037,65.771604204534,,58.295686249381,59.006378880118,,83.1564060951,,74.00660074126398,71.020230134941,50.146078705334,,65.511715904132,78.87155034884401,41.629336419662,72.318104192893,66.592512063632,,,56.128175608537
1987-11-01,51.641130556382,66.712553785063,,58.901274039166005,59.71248845492,,83.67733133226301,,74.418068197246,71.424939302393,49.733600569423,,66.530241983856,79.017297757476,41.574155664859,73.15863879252,67.119647352524,,,56.463281287822
1987-12-01,52.229110582827,67.777701225837,,59.404457132088005,61.075387998962,,84.501347807948,,74.579602213844,71.458437196466,49.854955487806,,66.491946790415,79.359679292797,41.802696838757,73.585563003333,67.377294229592,,,56.606545660658
1988-01-01,52.70283616485301,68.776913486226,,60.018417654184,61.972436579441,,84.32173033799,,74.661236504516,71.67894585036,49.55073718613401,,66.696703025193,79.5025393452,41.838682979943,74.40191447737,67.784432773227,,,56.991128413439
1988-02-01,53.19983707037,69.710973249793,,60.490285698618,63.446484922667,,84.491178585526,,74.589350170404,71.827968544959,49.494751812424,,66.427375529727,79.431224622683,41.657335886136,75.287983419035,67.533864884955,,,57.223539310232
1988-03-01,53.866209706254,70.69917921330901,,61.284490173589,64.50860574902799,,84.47672472229999,,74.477838641761,72.345565907163,49.061297081922,,66.76148149774001,79.244850731271,42.243793248726,76.394745590772,67.957790714646,,,57.903413113430005
1988-04-01,54.534047187591,71.484283242549,,61.444261953922,65.151433283635,,84.69031883261,,74.52675221371899,72.718773914751,48.739809653865,,67.43481473248299,79.66342126415499,42.425377929775,77.301874031588,67.931062524165,,,58.06794614008
1988-05-01,56.067376742114,72.477087842475,,61.84520489424501,65.571985529543,,84.762427084387,,74.812447841249,73.102562089518,48.34998173970801,,67.58341087506899,79.95213070360501,42.743660872877,78.379850438605,67.98667602852801,,,58.262454922059
1988-06-01,57.881818387134,74.385978746685,,61.443358227198,66.46400791267399,,84.59877172814001,,75.003557596965,73.71199915695699,48.172998088543,,67.527624383554,80.175665421768,42.709410041071,79.340788798041,68.127414539781,,,58.963494010891
1988-07-01,58.174426410619,76.921119784362,,64.588123450727,66.551697212951,,84.503519630325,,75.03189723213198,74.107818359332,48.224771559024,,67.651741711631,80.51170933572601,42.841844452624,80.775112487385,68.56661733893401,,,59.215232648831
1988-08-01,58.49688496153401,78.66804920395901,,65.29032798379001,67.751500225487,,84.593564561931,,74.841146976079,74.682316064153,48.248068086842,,67.946989082143,80.706376613592,43.198507160663006,81.928750222157,69.415517158827,,,59.627027286601
1988-09-01,58.936924509437,80.60749305120301,,66.07932755833299,68.02481881463801,,84.576220953035,,74.710395286433,75.248978814323,48.213180156361,,68.462385333928,80.62686948619,43.42970031872501,83.157659202406,69.711478789128,,,59.889827731812
1988-10-01,59.950319222301,82.38093389714001,,67.175760420832,69.034958960806,,84.479214867618,,74.60036503523101,75.59607437572,48.03303688267,,68.461015614164,80.732963234007,43.74445676831,83.674242436366,69.89298087388,,,60.335037750006
1988-11-01,61.105586443502,84.41282045430398,,68.42762614788,68.646142613058,,84.490912774117,,74.63864620069101,75.959227661067,47.748891408483,,68.138213766692,80.61206605994799,43.950578639704,84.632639431778,69.636582280974,,,60.72701935534298
1988-12-01,62.465814159288,85.81818736093899,,69.831435499985,68.51149958317299,,84.37502816418801,,74.695278149114,76.219005425927,47.435571182593,,67.827773574614,80.900106189986,44.212291339018,85.92852609181699,69.850485538363,,,61.30753647598098
1989-01-01,63.288489841422994,87.47324975201798,,71.172723813049,68.329908988505,,84.48241826793101,67.567862361537,74.51985410030701,76.582983197241,47.46956845569,,68.782847588069,80.564569438196,44.481171972073,86.868957425478,69.9151986475,,63.492802891014,61.998069541308006
1989-02-01,64.057740522953,88.77303168968598,,72.76294281584198,69.008791673665,,84.26598824970701,67.621024998193,75.16731511702099,76.993996162073,47.452369289031,,69.643675349618,80.988475789735,44.796596084471,87.802266628933,70.330339054823,,63.152407082686,62.07140418423701
1989-03-01,65.561702975651,91.147471885143,,74.48288170034196,70.07448940017,,84.194661618621,67.923986331763,75.55483965837902,77.175580516431,47.529437497849,,70.479598235808,81.611619209791,45.004700472104,88.618967947876,70.6182264733,,62.693472035997,62.172710682527
1989-04-01,66.696525836939,93.012292432264,,75.805259800236,70.654160787311,,83.880870601963,67.965016446797,75.39413751342201,77.548665456198,47.465422175972,,69.997251679935,81.96956190895,45.35005245931,89.32523747308599,70.88317911438699,,63.08319926499898,61.973559097915
1989-05-01,67.703283862443,94.569356609117,,77.050349538929,70.505418547233,,83.49424862531299,68.06856715849901,75.04304898479,77.567304584092,47.596805997338,,69.788148150651,82.350764072565,45.61278010003,89.77712680602899,71.216912304056,,63.184289848384,62.639487929602005
1989-06-01,68.784367143576,95.51346467659401,,78.13664914895902,70.521771318217,,82.94658527935199,67.695913886388,74.515993895516,77.80834046888,47.60539016430101,,71.554146624087,81.957113944523,46.019388291228,90.203212837755,71.48356220803299,,63.742821252381,62.82971879384098
1989-07-01,69.591281163585,96.252043336757,,79.03023399699501,70.328441523671,,82.171286374768,67.340460473657,74.18127297506497,78.042408857569,47.503181907147,,71.771789477372,81.867957004605,46.255814049042,90.707731394091,71.661700389324,,63.556228895495,63.26780371648001
1989-08-01,70.715737930033,96.66238933171304,,80.09519053579001,70.373904706837,,81.93614834383,66.94764413975099,73.435156330382,78.259921135432,47.48224928859901,,72.39003203492099,81.235059346203,46.586600194825,91.365157786709,71.61175970443401,,63.798456057648,63.879235044553006
